Occurrences	Word	Length	Freq_HAL	Log_Freq_HAL	POS
1	engage	6	"7,331"	8.9	VB
1	engagement	10	"2,508"	7.827	NN
1	engine	6	"39,577"	10.586	NN
1	engineer	8	"47,390"	10.766	NN|VB
1	England	7	"36,785"	10.513	NN
1	English	7	"77,179"	11.254	JJ|NN
1	enjoy	5	"46,729"	10.752	VB|NN
1	enough	6	"191,008"	12.16	RB|JJ|NN
1	enrage	6	75	4.317	VB
1	enter	5	"36,407"	10.503	VB
1	entertain	9	"2,531"	7.836	VB
1	entertainment	13	"16,689"	9.723	NN
1	entrance	8	"6,373"	8.76	NN
1	entry	5	"34,588"	10.451	NN
1	envelope	8	"10,813"	9.289	NN
1	environment	11	"70,839"	11.168	NN
1	envy	4	"2,556"	7.846	NN|VB
1	equal	5	"40,062"	10.598	JJ|VB|NN
1	equation	8	"7,382"	8.907	NN
1	era	3	"15,136"	9.625	NN
1	eraser	6	593	6.385	NN
1	erect	5	"2,702"	7.902	VB|JJ
1	erode	5	368	5.908	VB
1	error	5	"81,660"	11.31	NN|JJ
1	erupt	5	395	5.979	VB
1	escalator	9	189	5.242	NN
1	escape	6	"15,846"	9.671	VB|NN
1	essay	5	"4,621"	8.438	NN|VB
1	essence	7	"7,349"	8.902	NN
1	esteem	6	"1,253"	7.133	NN
1	estimate	8	"8,772"	9.079	NN
1	eternity	8	"2,985"	8.001	NN
1	ethics	6	"7,503"	8.923	NN
1	etiquette	9	"2,411"	7.788	NN
1	Europe	6	"41,563"	10.635	NN
1	evacuate	8	472	6.157	VB
1	evaluate	8	"7,252"	8.889	VB
1	even	4	"490,549"	13.103	RB|JJ|NN|VB
1	evening	7	"18,925"	9.848	NN
1	event	5	"42,825"	10.665	NN
1	evict	5	172	5.147	VB
1	evidence	8	"62,334"	11.04	NN
1	evil	4	"43,736"	10.686	JJ|NN
1	ewe	3	418	6.035	NN
1	exact	5	"25,797"	10.158	JJ|VB
1	exam	4	"4,218"	8.347	NN
1	examine	7	"8,398"	9.036	VB|NN
1	example	7	"139,009"	11.842	NN
1	excel	5	"12,124"	9.403	VB|NN
1	exchange	8	"36,266"	10.499	NN|VB
1	excise	6	448	6.105	NN
1	excitement	10	"5,307"	8.577	NN
1	excuse	6	"19,298"	9.868	NN
1	executive	9	"19,037"	9.854	JJ|NN
1	exercise	8	"19,538"	9.88	NN|VB
1	exhale	6	446	6.1	VB
1	exist	5	"48,160"	10.782	VB
1	existence	9	"21,162"	9.96	NN
1	exit	4	"25,629"	10.151	NN|VB
1	expense	7	"10,514"	9.26	NN
1	experience	10	"234,638"	12.366	NN|VB
1	experiment	10	"13,238"	9.491	NN
1	expert	6	"19,795"	9.893	NN
1	explain	7	"43,650"	10.684	VB
1	explanation	11	"23,179"	10.051	NN
1	explode	7	"2,963"	7.994	VB|NN
1	explorer	8	"5,911"	8.685	NN
1	explosion	9	"5,867"	8.677	NN
1	express	7	"25,308"	10.139	VB|NN
1	expression	10	"17,559"	9.773	NN
1	extension	9	"20,176"	9.912	NN
1	extra	5	"55,903"	10.931	JJ|NN
1	extreme	7	"15,968"	9.678	JJ|NN
1	extremity	9	174	5.159	NN
1	eye	3	"41,052"	10.623	NN|VB
1	eyeball	7	465	6.142	NN|VB
1	eyelash	7	92	4.522	NN
1	eyes	4	"58,027"	10.969	NN|VB
1	fable	5	314	5.749	NN
1	fabric	6	"5,876"	8.679	NN
1	face	4	"77,706"	11.261	NN|VB
1	fact	4	"184,510"	12.125	NN
1	factor	6	"22,949"	10.041	NN|VB
1	factory	7	"19,414"	9.874	NN
1	faculty	7	"9,741"	9.184	NN
1	fad	3	"1,098"	7.001	NN
1	fade	4	"3,505"	8.162	VB|NN
1	fail	4	"18,678"	9.835	VB
1	failure	7	"23,998"	10.086	NN
1	faint	5	"2,513"	7.829	JJ|NN|VB
1	fair	4	"45,321"	10.722	JJ|NN
1	fairy	5	"2,344"	7.76	JJ|NN
1	fairytale	9	143	4.963	NN
1	faith	5	"29,740"	10.3	NN
1	faithful	8	"3,545"	8.173	JJ|NN
1	fake	4	"7,853"	8.969	JJ|NN|VB
1	fall	4	"46,059"	10.738	NN|VB
1	fame	4	"6,089"	8.714	NN
1	family	6	"88,710"	11.393	NN
1	famine	6	"1,038"	6.945	NN
1	fan	3	"37,452"	10.531	NN|VB
1	fancy	5	"7,351"	8.903	JJ|VB|NN
1	fantasy	7	"21,100"	9.957	NN
1	farm	4	"10,864"	9.293	NN|VB
1	farmer	6	"5,026"	8.522	NN
1	fascism	7	"2,305"	7.743	NN
1	fashion	7	"13,373"	9.501	NN|VB
1	fast	4	"77,003"	11.252	RB|JJ
1	fasten	6	491	6.196	VB
1	fat	3	"29,356"	10.287	JJ|NN
1	fate	4	"8,495"	9.047	NN
1	father	6	"38,034"	10.546	NN|VB
1	fatigue	7	"3,776"	8.236	NN|VB
1	faucet	6	439	6.084	NN
1	fault	5	"19,968"	9.902	NN|VB
1	favor	5	"19,604"	9.883	NN|VB
1	favorite	8	"37,480"	10.532	JJ|NN
1	fawn	4	388	5.961	NN|VB
1	FBI	3	"9,411"	9.15	#
1	fear	4	"34,537"	10.45	NN|VB
1	feast	5	"1,911"	7.555	NN|VB
1	feather	7	"2,364"	7.768	NN
1	feature	7	"34,110"	10.437	NN|VB
1	federal	7	"56,007"	10.933	JJ|NN
1	fee	3	"27,166"	10.21	NN
1	feed	4	"20,084"	9.908	NN|VB
1	feel	4	"162,048"	11.996	VB|NN
1	feeling	7	"37,377"	10.529	NN|VB
1	feelings	8	"17,008"	9.741	NN
1	fell	4	"16,827"	9.731	VB|NN
1	fellow	6	"19,637"	9.885	NN|JJ
1	felt	4	"50,231"	10.824	VB|NN|JJ
1	female	6	"43,053"	10.67	JJ|NN
1	fence	5	"5,277"	8.571	NN|VB
1	festival	8	"9,122"	9.118	NN
1	feud	4	818	6.707	NN|VB
1	fever	5	"4,171"	8.336	NN
1	few	3	"264,493"	12.486	JJ|NN|RB
1	fib	3	209	5.342	VB|NN
1	fiber	5	"5,832"	8.671	NN
1	fiction	7	"19,200"	9.863	NN
1	fiddle	6	"2,076"	7.638	NN|VB
1	field	5	"79,920"	11.289	NN|VB
1	fig	3	"1,887"	7.543	NN
1	fight	5	"40,281"	10.604	NN|VB
1	fighter	7	"13,334"	9.498	NN
1	figure	6	"56,510"	10.942	NN|VB
1	file	4	"311,710"	12.65	NN|VB
1	fill	4	"26,443"	10.183	VB|NN
1	film	4	"52,691"	10.872	NN|VB
1	filth	5	"1,032"	6.939	NN
1	fin	3	"3,677"	8.21	NN
1	final	5	"49,025"	10.8	JJ
1	find	4	"378,725"	12.845	VB|NN
1	fine	4	"111,801"	11.624	JJ|NN|VB|RB
1	finger	6	"37,566"	10.534	NN|VB
1	fingernail	10	939	6.845	NN
1	finish	6	"18,398"	9.82	VB|NN
1	fire	4	"62,707"	11.046	NN|VB
1	fireman	7	302	5.71	NN
1	fireplace	9	"1,259"	7.138	NN
1	firm	4	"34,530"	10.45	NN|JJ
1	first	5	"518,924"	13.16	JJ|RB|NN
1	fish	4	"30,614"	10.329	NN|VB
1	fishing	7	"9,675"	9.177	NN|VB
1	fist	4	"6,036"	8.705	NN
1	fit	3	"42,662"	10.661	VB|NN|JJ
1	fitness	7	"4,347"	8.377	NN
1	five	4	"62,706"	11.046	minor|NN
1	fix	3	"35,995"	10.491	VB|NN
1	flag	4	"15,311"	9.636	NN|VB
1	flake	5	634	6.452	NN|VB
1	flame	5	"34,637"	10.453	NN|VB
1	flannel	7	448	6.105	NN
1	flap	4	"1,408"	7.25	NN|VB
1	flash	5	"17,727"	9.783	NN|VB
1	flashlight	10	845	6.739	NN
1	flask	5	809	6.696	NN|VB
1	flat	4	"26,256"	10.176	JJ|NN|RB
1	flavor	6	"5,124"	8.542	NN|VB
1	flea	4	"3,443"	8.144	NN
1	flee	4	"1,506"	7.317	VB
1	fleet	5	"7,732"	8.953	NN
1	flesh	5	"11,266"	9.33	NN
1	flex	4	"2,762"	7.924	NN|VB
1	flick	5	"2,252"	7.72	NN|VB
1	flight	6	"30,145"	10.314	NN
1	fling	5	766	6.641	VB|NN
1	flip	4	"5,994"	8.699	JJ|VB|NN
1	flipper	7	"1,233"	7.117	NN|VB
1	float	5	"5,604"	8.631	VB|NN
1	flood	5	"9,581"	9.168	NN|VB
1	floor	5	"35,635"	10.481	NN|VB
1	Florida	7	"26,340"	10.179	NN
1	flour	5	"4,625"	8.439	NN|VB
1	flow	4	"21,063"	9.955	NN|VB
1	flower	6	"6,288"	8.746	NN|VB
1	flu	3	"1,522"	7.328	NN
1	fluid	5	"6,796"	8.824	NN|JJ
1	flunk	5	222	5.403	VB
1	flush	5	"4,223"	8.348	JJ|NN|VB
1	flute	5	"3,491"	8.158	NN
1	flutter	7	334	5.811	NN|VB
1	fly	3	"29,393"	10.289	VB|NN
1	flying	6	"28,484"	10.257	VB|NN
1	foam	4	"3,659"	8.205	NN|VB
1	focus	5	"27,452"	10.22	NN|VB
1	foe	3	"1,222"	7.108	NN
1	fog	3	"4,787"	8.474	NN|VB
1	foil	4	"5,405"	8.595	NN|VB
1	fold	4	"4,906"	8.498	NN|VB
1	folder	6	"15,935"	9.676	NN
1	follow	6	"58,490"	10.977	VB
1	follower	8	"1,368"	7.221	NN
1	folly	5	"1,255"	7.135	NN
1	food	4	"59,724"	10.997	NN
1	fool	4	"13,690"	9.524	NN|VB
1	foot	4	"24,212"	10.095	NN|VB
1	football	8	"17,788"	9.786	NN
1	forbid	6	"2,766"	7.925	VB
1	force	5	"75,365"	11.23	NN|VB
1	forehead	8	"2,401"	7.784	NN
1	foresight	9	661	6.494	NN
1	forest	6	"17,098"	9.747	NN
1	forever	7	"20,701"	9.938	RB|NN
1	forget	6	"43,510"	10.681	VB
1	forgive	7	"8,912"	9.095	VB
1	fork	4	"11,253"	9.328	NN
1	form	4	"118,268"	11.681	NN|VB
1	formula	7	"11,727"	9.37	NN
1	fort	4	"8,420"	9.038	NN
1	fortune	7	"15,978"	9.679	NN
1	forward	7	"58,128"	10.97	RB|JJ|VB|NN
1	fossil	6	"2,605"	7.865	NN|JJ
1	foul	4	"4,072"	8.312	JJ|VB
1	found	5	"199,981"	12.206	VB|NN
1	foundation	10	"20,531"	9.93	NN
1	fountain	8	"4,302"	8.367	NN
1	four	4	"85,200"	11.353	minor|NN
1	fox	3	"13,959"	9.544	NN|VB
1	fracture	8	803	6.688	NN
1	fragrance	9	566	6.339	NN
1	frail	5	429	6.061	JJ
1	frame	5	"31,447"	10.356	NN|VB
1	France	6	"27,961"	10.239	NN
1	fraternity	10	"1,783"	7.486	NN
1	fraud	5	"7,665"	8.944	NN
1	fray	4	815	6.703	NN|VB
1	freak	5	"4,223"	8.348	NN|VB
1	freckle	7	22	3.091	NN|VB
1	free	4	"244,067"	12.405	JJ|NN|VB|RB
1	freedom	7	"44,824"	10.71	NN
1	freeway	7	"2,422"	7.792	NN
1	freeze	6	"5,680"	8.645	NN|VB
1	freezer	7	"1,554"	7.349	NN
1	French	6	"36,635"	10.509	JJ|NN
1	frequency	9	"22,489"	10.021	NN
1	frequent	8	"9,855"	9.196	JJ
1	friar	5	244	5.497	NN
1	Friday	6	"25,773"	10.157	NN
1	friend	6	"81,053"	11.303	NN
1	friendliness	12	476	6.165	NN
1	friendship	10	"6,245"	8.74	NN
1	fries	5	"1,684"	7.429	NN|VB
1	fright	6	602	6.4	NN
1	frill	5	80	4.382	NN|VB
1	frisk	5	254	5.537	VB|NN
1	frog	4	"3,126"	8.048	NN
1	front	5	"77,889"	11.263	NN|JJ|VB
1	frontier	8	"4,646"	8.444	NN
1	frost	5	"6,050"	8.708	NN|VB
1	frosting	8	374	5.924	VB|NN
1	frown	5	804	6.69	VB
1	fruit	5	"10,728"	9.281	NN
1	frustrate	9	258	5.553	VB
1	frustration	11	"4,331"	8.374	NN
1	fry	3	"4,052"	8.307	VB|NN
1	fudge	5	"1,417"	7.256	VB|NN
1	fuel	4	"16,552"	9.714	NN|VB
1	fugitive	8	978	6.886	JJ|NN
1	full	4	"155,605"	11.955	JJ|RB
1	fumes	5	"1,047"	6.954	NN|VB
1	fun	3	"75,696"	11.234	NN|JJ
1	function	8	"57,907"	10.967	NN|VB
1	fund	4	"17,735"	9.783	NN|VB
1	funeral	7	"3,227"	8.079	NN
1	fungi	5	"1,169"	7.064	NN
1	fungus	6	885	6.786	NN|JJ
1	fur	3	"4,642"	8.443	NN
1	furniture	9	"4,701"	8.456	NN
1	further	7	"83,287"	11.33	JJ|RB|VB
1	fury	4	"3,864"	8.259	NN
1	fuse	4	"2,292"	7.737	NN|JJ
1	fuss	4	"1,986"	7.594	NN|VB
1	future	6	"90,741"	11.416	NN|JJ
1	fuzz	4	726	6.588	NN
1	gag	3	"3,169"	8.061	NN
1	gain	4	"23,905"	10.082	VB|NN
1	gal	3	"3,233"	8.081	NN
1	galaxy	6	"9,295"	9.137	NN
1	gallon	6	"3,694"	8.214	NN
1	gallop	6	214	5.366	NN|VB
1	gamble	6	"1,968"	7.585	VB
1	game	4	"197,271"	12.192	NN|VB
1	gander	6	441	6.089	NN
1	gang	4	"7,821"	8.965	NN|VB
1	gangster	8	882	6.782	NN
1	garage	6	"5,868"	8.677	NN|VB
1	garbage	7	"12,598"	9.441	NN
1	garden	6	"11,220"	9.325	NN|VB
1	garlic	6	"4,140"	8.328	NN|JJ
1	gas	3	"25,773"	10.157	NN
1	gate	4	"16,638"	9.719	NN|VB
1	gather	6	"7,255"	8.889	VB
1	gathering	9	"8,601"	9.06	NN|VB
1	gauge	5	"4,936"	8.504	NN|VB
1	gauze	5	304	5.717	NN
1	gavel	5	137	4.92	NN
1	gazelle	7	254	5.537	NN
1	gear	4	"15,326"	9.637	NN|VB
1	gem	3	"3,223"	8.078	NN
1	gender	6	"11,021"	9.308	NN
1	gene	4	"25,570"	10.149	NN
1	general	7	"148,204"	11.906	JJ|NN
1	genius	6	"6,437"	8.77	NN
1	gentle	6	"6,694"	8.809	JJ|NN
1	gentleman	9	"4,731"	8.462	NN
1	geology	7	"2,725"	7.91	NN
1	geometry	8	"5,788"	8.664	NN
1	George	6	"46,181"	10.74	NN
1	germ	4	645	6.469	NN
1	get	3	"978,898"	13.794	VB
1	geyser	6	351	5.861	NN
1	ghetto	6	"1,154"	7.051	NN
1	ghost	5	"10,849"	9.292	NN
1	ghoul	5	"6,739"	8.816	NN
1	giant	5	"35,553"	10.479	NN|JJ
1	gift	4	"11,722"	9.369	NN
1	giggle	6	"1,348"	7.206	NN
1	gin	3	"1,092"	6.996	NN
1	giraffe	7	379	5.938	NN
1	girl	4	"40,340"	10.605	NN
1	girlfriend	10	"7,675"	8.946	NN
1	give	4	"230,878"	12.35	VB
1	giving	6	"44,099"	10.694	VB|NN
1	glacier	7	712	6.568	NN
1	glance	6	"3,357"	8.119	NN|VB
1	glare	5	908	6.811	NN|VB
1	glass	5	"20,768"	9.941	NN
1	glasses	7	"8,546"	9.053	NN
1	glide	5	"1,428"	7.264	VB|NN
1	globe	5	"5,452"	8.604	NN
1	glory	5	"9,891"	9.199	NN
1	glove	5	"2,355"	7.764	NN|VB
1	gloves	6	"3,969"	8.286	NN|VB
1	glow	4	"2,584"	7.857	NN|VB
1	glue	4	"5,283"	8.572	NN|VB
1	go	2	"409,671"	12.923	VB|NN
1	goal	4	"26,030"	10.167	NN
1	goat	4	"2,562"	7.849	NN
1	goblin	6	"25,243"	10.136	NN
1	god	3	"129,944"	11.775	NN|minor
1	goddess	7	"5,486"	8.61	NN
1	godliness	9	127	4.844	NN
1	going	5	"305,772"	12.631	VB|NN
1	gold	4	"53,067"	10.879	NN|JJ
1	golf	4	"10,448"	9.254	NN
1	goo	3	"1,373"	7.225	NN
1	good	4	"628,816"	13.352	JJ|NN|RB
1	goodbye	7	"3,523"	8.167	minor
1	goodness	8	"3,984"	8.29	NN
1	goods	5	"12,257"	9.414	NN
1	goose	5	"1,790"	7.49	NN
1	gorilla	7	"1,346"	7.205	NN
1	gossip	6	"1,819"	7.506	NN|VB
1	gourmet	7	"1,326"	7.19	NN
1	government	10	"172,375"	12.057	NN
1	governor	8	"6,135"	8.722	NN
1	gown	4	"1,301"	7.171	NN
1	grab	4	"10,230"	9.233	VB|NN
1	grace	5	"11,819"	9.377	NN|VB
1	grade	5	"14,834"	9.605	NN|VB
1	graduate	8	"18,640"	9.833	NN|JJ
1	graduation	10	"2,626"	7.873	NN
1	graft	5	520	6.254	NN|VB
1	grain	5	"6,577"	8.791	NN
1	grammar	7	"6,044"	8.707	NN
1	grand	5	"22,146"	10.005	JJ|NN
1	grandma	7	"1,280"	7.155	NN
1	grandpa	7	855	6.751	NN
1	granite	7	"3,635"	8.198	NN
1	grant	5	"22,314"	10.013	NN|VB
1	grape	5	"1,637"	7.401	NN
1	graph	5	"4,545"	8.422	NN
1	grasp	5	"5,765"	8.66	VB|NN
1	grass	5	"7,354"	8.903	NN|VB
1	grasshopper	11	400	5.991	NN
1	grate	5	734	6.599	NN|VB
1	grave	5	"7,527"	8.926	JJ|NN|VB
1	gravel	6	"2,399"	7.783	NN
1	gravity	7	"10,345"	9.244	NN
1	gravy	5	916	6.82	NN
1	gray	4	"12,665"	9.447	JJ|NN|VB
1	graze	5	263	5.572	VB|NN
1	grease	6	"2,965"	7.995	NN|VB
1	greed	5	"4,307"	8.368	NN
1	Greek	5	"19,881"	9.898	NN|JJ
1	green	5	"90,773"	11.416	JJ|NN|VB
1	greet	5	921	6.825	VB|NN
1	grief	5	"3,903"	8.27	NN
1	grill	5	"1,495"	7.31	NN|VB
1	grime	5	307	5.727	NN
1	grind	5	"3,060"	8.026	VB|NN
1	grip	4	"7,900"	8.975	NN|VB
1	grit	4	"1,077"	6.982	NN|VB
1	grizzly	7	"2,443"	7.801	NN|JJ
1	grocery	7	"3,326"	8.11	NN
1	groom	5	"1,692"	7.434	NN|VB
1	gross	5	"8,314"	9.026	JJ|VB|NN
1	ground	6	"48,767"	10.795	NN|VB
1	grounds	7	"8,879"	9.091	NN|VB
1	group	5	"284,243"	12.558	NN|VB
1	grove	5	"3,900"	8.269	NN
1	grow	4	"24,803"	10.119	VB|NN
1	growth	6	"36,594"	10.508	NN
1	guard	5	"16,067"	9.685	NN|VB
1	guardian	8	"9,734"	9.183	NN
1	guess	5	"98,363"	11.496	VB|NN
1	guest	5	"14,822"	9.604	NN
1	guide	5	"53,202"	10.882	NN|VB
1	guilt	5	"5,016"	8.52	NN
1	guitar	6	"24,781"	10.118	NN
1	gull	4	281	5.638	NN|VB
1	gully	5	215	5.371	NN
1	gulp	4	679	6.521	NN|VB
1	gum	3	"2,607"	7.866	NN
1	gun	3	"47,274"	10.764	NN|VB
1	guy	3	"84,152"	11.34	NN
1	gym	3	"3,549"	8.174	NN
1	gymnast	7	145	4.977	NN
1	gymnastics	10	634	6.452	NN
1	habit	5	"6,475"	8.776	NN
1	hail	4	"3,226"	8.079	NN|VB
1	hair	4	"42,603"	10.66	NN
1	haircut	7	"1,005"	6.913	NN
1	half	4	"71,926"	11.183	NN|minor|VB
1	hall	4	"33,443"	10.418	NN
1	Halloween	9	"1,826"	7.51	NN
1	hallucination	13	611	6.415	NN
1	hallway	7	"2,200"	7.696	NN
1	halo	4	935	6.841	NN
1	halt	4	"4,028"	8.301	NN|VB
1	ham	3	"6,778"	8.821	NN|VB
1	hamburger	9	"1,260"	7.139	NN
1	hammer	6	"6,714"	8.812	NN|VB
1	hammock	7	167	5.118	NN
1	hamper	6	464	6.14	VB|NN
1	hand	4	"124,848"	11.735	NN|VB
1	handbag	7	206	5.328	NN
1	handcuffs	9	621	6.431	NN
1	handicap	8	"2,279"	7.731	NN
1	handkerchief	12	250	5.521	NN
1	handle	6	"46,491"	10.747	VB|NN
1	hands	5	"58,004"	10.968	NN|VB
1	hang	4	"17,803"	9.787	VB|NN
1	hanger	6	961	6.868	NN
1	happen	6	"66,094"	11.099	VB
1	happening	9	"19,399"	9.873	VB|NN|JJ
1	happiness	9	"8,685"	9.069	NN
1	harbor	6	"4,001"	8.294	NN|VB
1	hardy	5	"3,233"	8.081	JJ
1	hare	4	"1,946"	7.574	NN
1	harm	4	"12,379"	9.424	NN|VB
1	harmony	7	"4,491"	8.41	NN
1	harp	4	"1,667"	7.419	NN|VB
1	harvest	7	"2,648"	7.882	NN|VB
1	hat	3	"11,748"	9.371	NN
1	hatch	5	"2,609"	7.867	NN|VB
1	hatchet	7	506	6.227	NN
1	hate	4	"44,130"	10.695	VB|NN
1	haul	4	"1,934"	7.567	NN|VB
1	haunt	5	954	6.861	VB|NN
1	have	4	"3,003,873"	14.915	VB|NN
1	haven	5	"5,461"	8.605	NN
1	havoc	5	"1,555"	7.349	NN
1	Hawaii	6	"9,715"	9.181	NN
1	hawk	4	"3,597"	8.188	NN|VB
1	hay	3	"12,769"	9.455	NN
1	haystack	8	193	5.263	NN
1	hazard	6	"2,896"	7.971	NN|VB
1	haze	4	937	6.843	NN
1	he	2	"1,178,718"	13.98	minor
1	head	4	"109,089"	11.6	NN|VB
1	headache	8	"2,655"	7.884	NN
1	headband	8	154	5.037	NN
1	heading	7	"8,706"	9.072	VB|NN
1	heal	4	"4,319"	8.371	VB
1	health	6	"60,950"	11.018	NN
1	hear	4	"90,309"	11.411	VB|NN
1	hearing	7	"28,801"	10.268	NN|VB
1	heart	5	"45,783"	10.732	NN|VB
1	heat	4	"28,372"	10.253	NN|VB
1	heater	6	"2,178"	7.686	NN
1	heaven	6	"16,257"	9.696	NN
1	heavy	5	"32,826"	10.399	JJ|NN|RB
1	hedge	5	795	6.678	NN|VB
1	heel	4	"4,377"	8.384	NN
1	height	6	"12,052"	9.397	NN
1	heights	7	"4,197"	8.342	NN
1	helicopter	10	"3,201"	8.071	NN
1	helium	6	"1,163"	7.059	NN|JJ
1	hell	4	"62,006"	11.035	NN|minor
1	hello	5	"41,649"	10.637	minor|NN
1	helmet	6	"5,751"	8.657	NN
1	help	4	"335,483"	12.723	VB|NN
1	helper	6	"2,029"	7.615	NN
1	hem	3	"1,791"	7.491	NN|VB
1	hen	3	"1,305"	7.174	NN
1	herb	4	"4,078"	8.313	NN
1	herd	4	"2,303"	7.742	NN|VB
1	here	4	"477,382"	13.076	RB|NN
1	heritage	8	"7,189"	8.88	NN
1	hero	4	"15,998"	9.68	NN
1	heroin	6	"3,616"	8.193	NN
1	heroine	7	"1,027"	6.934	NN
1	hesitate	8	"5,803"	8.666	VB
1	hide	4	"14,077"	9.552	VB|NN
1	high	4	"185,510"	12.131	JJ|RB|NN
1	highlight	9	"3,207"	8.073	VB|NN
1	highway	7	"11,286"	9.331	NN
1	hike	4	"2,398"	7.782	VB|NN
1	hiker	5	988	6.896	NN
1	hill	4	"31,346"	10.353	NN
1	hindsight	9	932	6.837	NN
1	hinge	5	955	6.862	NN|VB
1	hint	4	"10,531"	9.262	NN|VB
1	hip	3	"6,836"	8.83	NN
1	Hispanic	8	"1,690"	7.432	JJ
1	history	7	"87,544"	11.38	NN
1	hit	3	"64,135"	11.069	VB
1	hitch	5	"1,585"	7.368	NN|VB
1	hitchhike	9	60	4.094	VB
1	hive	4	"3,722"	8.222	NN
1	hobby	5	"7,899"	8.974	NN
1	hobo	4	178	5.182	NN
1	hockey	6	"12,193"	9.409	NN
1	hoe	3	"1,022"	6.93	NN|VB
1	hog	3	"2,408"	7.787	NN
1	hold	4	"71,050"	11.171	VB|NN
1	holder	6	"5,026"	8.522	NN
1	hole	4	"25,790"	10.158	NN|VB
1	holiday	7	"7,391"	8.908	NN|VB
1	holiness	8	"1,172"	7.066	NN
1	holler	6	395	5.979	VB
1	holy	4	"27,262"	10.213	JJ|NN
1	home	4	"190,434"	12.157	NN|VB|RB
1	homeless	8	"3,065"	8.028	JJ|NN
1	homework	8	"3,469"	8.152	NN
1	honesty	7	"5,354"	8.586	NN
1	honey	5	"9,093"	9.115	NN
1	honeymoon	9	"1,420"	7.258	NN|VB
1	honk	4	432	6.068	VB|NN
1	honor	5	"11,938"	9.387	NN|VB
1	hood	4	"7,563"	8.931	NN
1	hook	4	"11,610"	9.36	NN|VB
1	hoop	4	"1,279"	7.154	NN
1	hoot	4	963	6.87	NN|VB
1	hop	3	"4,485"	8.408	NN|VB
1	hope	4	"150,675"	11.923	NN|VB
1	horizon	7	"4,464"	8.404	NN
1	horn	4	"9,173"	9.124	NN
1	hornet	6	"3,738"	8.226	NN
1	horoscope	9	342	5.835	NN
1	horror	6	"12,795"	9.457	NN
1	horse	5	"23,855"	10.08	NN|VB
1	hose	4	"3,874"	8.262	NN
1	hospital	8	"19,468"	9.877	NN
1	host	4	"35,396"	10.474	NN|VB
1	hostage	7	"1,293"	7.165	NN
1	hostess	7	643	6.466	NN
1	hostility	9	"1,931"	7.566	NN
1	hotel	5	"20,364"	9.922	NN
1	hound	5	"2,575"	7.854	NN|VB
1	hour	4	"46,820"	10.754	NN
1	hours	5	"77,067"	11.252	NN
1	house	5	"104,153"	11.554	NN
1	hue	3	"1,350"	7.208	NN
1	hug	3	"3,801"	8.243	NN|VB
1	hula	4	247	5.509	NN
1	hull	4	"5,090"	8.535	NN|VB
1	hum	3	"2,850"	7.955	NN|VB
1	human	5	"180,168"	12.102	JJ|NN
1	humble	6	"5,095"	8.536	JJ
1	humiliate	9	442	6.091	VB
1	humor	5	"12,777"	9.455	NN|VB
1	hundred	7	"18,969"	9.851	minor|NN
1	hunger	6	"3,114"	8.044	NN|VB
1	hunt	4	"15,346"	9.639	NN|VB
1	hunting	7	"13,796"	9.532	NN|VB
1	hurricane	9	"4,854"	8.488	NN
1	hurry	5	"5,137"	8.544	NN|VB
1	hurt	4	"28,018"	10.241	VB
1	husband	7	"19,172"	9.861	NN|VB
1	husk	4	267	5.587	NN
1	husky	5	716	6.574	JJ
1	hustle	6	786	6.667	VB|NN
1	hut	3	"1,868"	7.533	NN
1	hydrogen	8	"3,236"	8.082	NN|JJ
1	hygiene	7	945	6.851	NN
1	hymn	4	"2,288"	7.735	NN
1	hypnotize	9	125	4.828	VB
1	hypothesis	10	"5,660"	8.641	NN
1	I	1	"7,203,352"	15.79	minor|NN
1	ice	3	"38,056"	10.547	NN|VB
1	iceberg	7	"1,045"	6.952	NN
1	icing	5	"1,010"	6.918	VB|NN
1	idea	4	"133,710"	11.803	NN|minor
1	ideal	5	"17,084"	9.746	JJ|NN
1	identification	14	"5,978"	8.696	NN
1	identity	8	"12,593"	9.441	NN
1	idiot	5	"11,911"	9.385	JJ|NN
1	idol	4	"1,920"	7.56	NN
1	igloo	5	146	4.984	NN
1	ignore	6	"27,790"	10.232	VB
1	ill	3	"11,082"	9.313	JJ|RB|NN
1	illness	7	"5,875"	8.678	NN
1	illusion	8	"5,005"	8.518	NN
1	image	5	"63,630"	11.061	NN|VB
1	imagination	11	"8,568"	9.056	NN
1	imagine	7	"34,419"	10.446	VB
1	imitate	7	"1,005"	6.913	VB
1	impact	6	"21,077"	9.956	NN
1	impatience	10	357	5.878	NN
1	impediment	10	464	6.14	NN
1	implode	7	215	5.371	VB
1	impossible	10	"27,164"	10.21	JJ
1	impression	10	"15,611"	9.656	NN
1	impulse	7	"3,228"	8.08	NN
1	in	2	"8,015,301"	15.897	minor|RB|JJ
1	inability	9	"4,437"	8.398	NN
1	incense	7	491	6.196	VB
1	inch	4	"16,319"	9.7	NN|VB
1	incline	7	663	6.497	NN
1	income	6	"35,824"	10.486	NN
1	increase	8	"43,670"	10.684	NN
1	independent	11	"31,959"	10.372	JJ|NN
1	Indian	6	"22,576"	10.025	NN|JJ
1	individual	10	"65,280"	11.086	JJ|NN
1	industry	8	"56,926"	10.95	NN
1	inertia	7	"1,241"	7.124	NN
1	infant	6	"9,248"	9.132	NN|JJ
1	infection	9	"9,019"	9.107	NN
